00:09:01  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:01  L -> UBX CFG,  Size  10,  'Config'
00:09:01  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:01  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:01  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:01  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:01  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:01  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:02  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:02  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:02  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:02  L -> UBX CFG,  Size  10,  'Config'
00:09:02  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:02  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:02  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:02  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:02  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:02  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:03  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:03  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:03  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:03  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:03  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:03  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:03  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:03  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:03  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:03  L -> UBX CFG,  Size  10,  'Config'
00:09:04  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:04  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:04  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:04  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:04  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:04  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:04  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:04  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:04  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:04  L -> UBX CFG,  Size  10,  'Config'
00:09:05  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:05  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:05  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:05  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:05  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:05  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:05  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:05  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:05  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:05  L -> UBX CFG,  Size  10,  'Config'
00:09:06  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:06  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:06  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:06  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:06  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:06  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:06  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:06  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:06  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:06  L -> UBX CFG,  Size  10,  'Config'
00:09:07  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:07  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:07  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:07  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:07  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:07  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:09:07  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:07  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:07  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:07  L -> UBX CFG,  Size  10,  'Config'
00:09:08  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:08  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:08  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:08  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:08  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:08  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:09:08  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:08  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:08  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:08  L -> UBX CFG,  Size  10,  'Config'
00:09:09  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:09  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:09  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:09  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:09  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:09  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:09:09  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:09  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:09  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:10  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:10  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:10  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:10  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:10  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:10  L -> UBX CFG,  Size  10,  'Config'
00:09:10  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:09:10  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:10  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:10  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:11  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:11  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:11  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:11  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:11  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:11  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:09:11  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:11  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:11  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:11  L -> UBX CFG,  Size  10,  'Config'
00:09:12  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:12  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:12  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:12  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:12  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:12  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:12  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:12  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:12  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:12  L -> UBX CFG,  Size  10,  'Config'
00:09:13  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:13  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:13  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:13  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:13  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:13  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:13  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:13  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:13  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:13  L -> UBX CFG,  Size  10,  'Config'
00:09:14  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:14  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:14  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:14  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:14  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:14  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:14  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:14  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:14  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:15  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:15  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:15  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:15  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:15  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:15  L -> UBX CFG,  Size  10,  'Config'
00:09:15  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:15  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:15  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:15  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:16  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:16  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:09:16  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:16  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:16  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:16  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:16  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:16  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:16  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:16  L -> UBX CFG,  Size  10,  'Config'
00:09:17  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:17  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:09:17  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:17  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:17  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:17  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:17  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:17  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:17  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:18  L -> NMEA GPRMC,  Size  68,  'Recommended Minimum Specific GNSS Data'
00:09:18  L -> NMEA GPVTG,  Size  35,  'Course Over Ground and Ground Speed'
00:09:18  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:18  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:18  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:18  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:18  L -> UBX CFG,  Size  10,  'Config'
00:09:18  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:18  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:18  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:19  L -> NMEA GPRMC,  Size  68,  'Recommended Minimum Specific GNSS Data'
00:09:19  L -> NMEA GPVTG,  Size  35,  'Course Over Ground and Ground Speed'
00:09:19  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:19  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:19  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:19  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:19  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:19  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:19  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:19  L -> UBX CFG,  Size  10,  'Config'
00:09:20  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:20  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:09:20  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:20  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:20  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:20  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:20  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:20  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:20  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:20  L -> UBX CFG,  Size  10,  'Config'
00:09:21  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:21  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:09:21  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:21  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:21  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:21  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:21  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:21  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:21  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:22  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:22  L -> NMEA GPVTG,  Size  41,  'Course Over Ground and Ground Speed'
00:09:22  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:22  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:22  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:22  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:22  L -> UBX CFG,  Size  10,  'Config'
00:09:22  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:22  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:22  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:23  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:23  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:23  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:23  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:23  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:23  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:23  L -> UBX CFG,  Size  10,  'Config'
00:09:23  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:23  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:23  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:24  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:24  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:24  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:24  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:24  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:24  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:24  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:24  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:24  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:24  L -> UBX CFG,  Size  10,  'Config'
00:09:25  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:25  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:25  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:25  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:25  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:25  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:25  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:25  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:25  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:26  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:09:26  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:09:26  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:26  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:26  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:26  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:26  L -> UBX CFG,  Size  10,  'Config'
00:09:26  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:26  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:09:26  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:09:27  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:09:27  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:09:27  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:09:27  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:09:27  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:09:27  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:27  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:09:27  L -> UBX CFG,  Size  10,  'Config'
